ev,label,probFalseZS,probTrueZS,emotion_max,category_max,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,neutral,optimism,pride,realization,relief,remorse,sadness,surprise,black,christian,female,homosexual_gay_or_lesbian,identity_attack,insult,jewish,male,muslim,obscene,psychiatric_or_mental_illness,severe_toxicity,sexual_explicit,threat,toxicity,white,Campaign strategies,Election administration,Voter registration,Voter turnout,Women in politics
"[-0.60009312  0.04170972 -0.07715738  0.0431482  -0.02796775  0.02096243
  0.01323779  0.01701321 -0.03478044  0.00949522 -0.03135497  0.02271846
  0.02613584 -0.01949037  0.01015092  0.01051629 -0.00280616  0.03264358
 -0.01768419  0.01688421 -0.01234194  0.01404661  0.00127946 -0.02127115
  0.01892734  0.00830247  0.01714527  0.00809349  0.00384973 -0.02090188
  0.00681737 -0.01224912 -0.00608746 -0.00587763  0.00122727 -0.02408502
 -0.01519687  0.00081617  0.00113332 -0.00826349 -0.00310913 -0.01661286
  0.00410049  0.00206141 -0.00355878 -0.00480742  0.00425363  0.01062202
  0.00902368  0.00486892]",1,0.4370450675487518,0.5629549622535706,neutral,Campaign strategies,0.0003236005431972,0.0001092771271942,1.8034277672995813e-05,5.859540397068486e-05,0.0039010848850011,2.6477115170564506e-05,0.0001186158042401,4.953511233907193e-05,0.0001617064117453,0.0001566512946737,0.0016796095296739998,1.5773413906572387e-05,2.884072728193132e-06,4.668279143515974e-05,3.934788765036501e-06,0.0001483196829212,1.2223894373164512e-05,4.6174307499313734e-05,3.6311757867224514e-05,5.5379082368745e-06,0.9920538663864136,0.0003458765859249,5.576575404120376e-06,0.0005309516564011,5.6773410506139035e-06,5.521773709915578e-05,6.73326721880585e-05,1.4437826393987052e-05,4.2038791434606544e-05,7.676231325604022e-05,0.0001118357104132,3.054624176002108e-05,2.6260142476530746e-05,0.0001217647295561,3.0470977435470562e-05,0.0002018933009821,6.0188969655428075e-05,2.914530159614515e-05,9.969779057428241e-05,1.0757239579106679e-06,1.6842992408783175e-05,2.2885282305651344e-05,0.0003675110638141,6.646930705755949e-05,0.3402209281921386,0.1901795417070388,0.1235254630446434,0.2120060622692108,0.1340679973363876
"[ 7.65889795e-01  1.74464875e-01 -9.44482107e-02 -9.06981875e-02
  1.72592579e-02 -1.83018022e-02 -2.22172006e-02 -1.19940891e-02
 -1.59451382e-02 -3.52517521e-02  1.84899526e-03  1.83176472e-02
  1.56756354e-02 -6.90317287e-03  2.37754877e-02  2.58986242e-03
 -3.86985498e-02 -1.73934768e-02  2.81864357e-02 -1.84505174e-02
  1.32705777e-03 -1.29815562e-02 -1.06704187e-02 -2.41405590e-02
 -2.11350406e-03  1.06286200e-02 -6.25894239e-03 -1.32101719e-03
  1.36490369e-02  9.85355268e-03 -3.87457232e-03  1.34419214e-03
  4.07432074e-03 -1.98693710e-02  1.28615535e-02  2.71638231e-04
 -2.13141753e-02 -1.47079318e-03 -7.49592631e-03  3.76194493e-03
 -9.28013174e-04  2.92131464e-03 -3.89276934e-04  5.53004677e-03
 -7.31772299e-04  5.78479493e-04  6.84273888e-03  2.34193315e-03
  2.73425193e-03 -1.08062532e-03]",1,0.9198633432388306,0.0801366418600082,neutral,Campaign strategies,0.000222366375965,0.0001207233799505,0.0004893682198598,0.0007096931221894,0.0065907328389585,3.0977316782809794e-05,0.0005235916469246,0.0001574775960762,6.644368841079995e-05,0.0018457224359735,0.1160007119178772,0.0001121246386901,8.041783985390794e-06,3.249795918236486e-05,4.106250344193541e-05,6.261756061576307e-05,3.2568757887929685e-05,2.8701593691948805e-05,0.0001013104701996,2.447053338983096e-05,0.8705253601074219,0.0002665128558874,4.624062967195641e-06,0.0013808938674628,1.0194931746809745e-05,5.661553586833179e-05,0.0004939187783747,6.072274845791981e-05,3.7284004065440974e-05,5.394324034568854e-05,9.290925663663074e-05,2.853809928637929e-05,3.0142164177959785e-05,0.00013425336510400002,2.3886874259915203e-05,0.000229497309192,6.608969124499708e-05,3.505703716655262e-05,9.834171214606613e-05,1.0850360467884457e-06,1.9761209841817614e-05,2.575899452494923e-05,0.000423983176006,7.26557700545527e-05,0.3553857505321502,0.0994093045592308,0.0850023925304412,0.2529070973396301,0.2072954624891281
"[ 7.97682680e-01  2.77888818e-01 -1.46800271e-01 -4.01646444e-02
  1.66405247e-02  1.70158514e-03  4.81449236e-02 -3.87925580e-02
 -2.34815948e-02  1.92754090e-02 -1.77660917e-02  2.25269849e-02
  2.99109958e-03  2.16849432e-02  2.98990783e-02 -2.28133112e-02
  2.21579988e-02 -2.53587304e-02  1.27366861e-02 -6.60715373e-03
 -3.30189663e-02 -4.78381495e-03 -5.20092558e-03 -4.03881655e-03
 -1.51248805e-03 -2.41816444e-03 -2.06435204e-02  3.17669045e-03
  1.43912915e-02  1.31278386e-02 -4.65203670e-02 -1.02045024e-02
 -4.85092396e-03 -1.65469029e-02  1.32350487e-02  7.42722591e-03
 -3.24256299e-02  1.28615432e-02  1.64685245e-03 -1.01497289e-02
  3.39256587e-02 -1.37188159e-02  4.57421018e-03 -1.74397732e-02
 -3.90746880e-03  7.62562504e-03  8.71563481e-03  8.60295068e-03
 -6.47326738e-03  2.35554165e-04]",1,0.862781286239624,0.1372187435626983,optimism,Campaign strategies,0.0003711124300025,0.0001285634643863,4.5196266000857584e-05,0.0002316586760571,0.0247047506272792,0.0028923016507178,0.0021669601555913,0.0020223625469952,0.0156499110162258,0.0004249567282386,0.0014272042317315,0.0001082162852981,3.603147342801094e-05,0.0001434721489204,3.1368846975965425e-05,0.0423245057463645,0.0001007965474855,0.0003973313141614,3.6027900932822376e-05,0.0001160324900411,0.1971154361963272,0.7068291306495667,3.037182250409387e-05,0.0009926104685291,0.001030501211062,0.0003484266344457,0.0001160329338745,0.00017867644783099997,3.856819603242912e-05,6.0557948017958545e-05,8.874643390299752e-05,2.5258903406211168e-05,2.8401807867339805e-05,0.0001498121127951,2.668733213795349e-05,0.000150487452629,5.984442395856604e-05,3.0498591513605792e-05,9.058367140823975e-05,9.847685760178138e-07,1.6294947272399437e-05,2.490658880560659e-05,0.0004550863231997,6.315243081189692e-05,0.5108597874641418,0.0810105875134468,0.0615865029394626,0.1526878029108047,0.1938552558422088
"[-5.88179737e-01  3.59848273e-02 -9.79949273e-02  9.34005742e-03
 -6.99293241e-02  2.72249784e-02  9.10083925e-03  1.16819363e-02
 -1.65675500e-02 -1.16631869e-03 -1.61282996e-02  1.29003861e-02
 -1.61061555e-02  7.61295776e-05  2.22484118e-03  9.25544921e-04
 -6.46094951e-03  2.29128584e-02 -5.65337256e-03 -3.09503155e-03
  3.19444998e-02  7.76824928e-03 -4.43644103e-03 -1.05429215e-02
  4.57394513e-03  2.01463890e-02  1.14546846e-02  1.85728547e-02
 -1.45099238e-03  1.57006281e-03  2.78807378e-02 -1.12839793e-03
 -9.99863897e-03  1.86129844e-02  2.32593627e-02 -8.45498662e-03
  5.41030223e-03  1.25746705e-02  1.13637223e-02 -3.48981940e-03
  8.36347783e-03  5.93514554e-05  3.74354527e-03 -1.09827403e-02
 -5.19920128e-03 -5.64402180e-03 -2.57523548e-02  2.47557074e-03
 -2.19328668e-03  6.86840429e-03]",1,0.6683464050292969,0.3316535949707031,approval,Campaign strategies,0.0011795534519478,0.0005414491170085,4.3455103877931826e-05,0.0005126283504068,0.4603227972984314,0.0001424646761734,0.0004962183302268,0.0001431316923117,0.0052570337429642,0.0003576511226128,0.0006882617017254,0.0001571913890074,0.0001151775795733,6.814447260694578e-05,2.8677102818619456e-05,0.0008584184106439,3.808497785939835e-05,0.0003787275636568,5.6996977946255356e-05,0.0002446276484988,0.0661001354455947,0.4469578266143799,0.0005274207214824,0.012792925350368,0.0015223964583128,0.0001799121382646,0.0001173455893876,0.00017143823788499997,3.927174111595377e-05,6.0938495153095566e-05,0.0001108264550566,3.2347652449971065e-05,2.78588540822966e-05,0.0001256660179933,2.7841777409776124e-05,0.0002073707291856,6.061833119019866e-05,3.0661700293421745e-05,9.392423089593648e-05,1.0477089062987943e-06,1.7690656022750773e-05,2.366216722293757e-05,0.0003894490073435,6.316326471278444e-05,0.5354203581809998,0.1133269220590591,0.0982760563492775,0.1234622076153755,0.1295144855976104
"[-0.02312499 -0.25807175  0.01778963  0.01451241 -0.08605264 -0.02453212
 -0.01938192  0.08259577 -0.10863771  0.00507141  0.07272106  0.02946517
  0.00147359 -0.01445504  0.01432332  0.02804084 -0.01660963 -0.02980356
 -0.01449238 -0.04275696  0.02201999 -0.02342608 -0.00635638 -0.0290578
  0.00931013  0.02332798 -0.04800524 -0.00041931 -0.01085309  0.01056574
 -0.02947133 -0.00965313  0.00894373 -0.03266508  0.02679057  0.01613867
 -0.04198656  0.01238116  0.01287355 -0.0068243   0.01142472  0.00850872
  0.00544839  0.00542709  0.01284347  0.01714802  0.00936558  0.00365323
  0.00072043  0.00610856]",1,0.6520942449569702,0.3479058146476745,neutral,Voter turnout,0.0013519275235012,0.0007691474747844,0.0001823788625188,0.0010020902846008,0.0029221260920166,7.835194264771417e-05,0.0001923879317473,1.6824495105538517e-05,0.0001421640336047,0.001833300339058,0.1740758419036865,0.0012164291692897,0.0001837724412325,0.0002079908153973,3.089732854277827e-05,0.0010778207797557,0.0001132993929786,0.0005475873476825,9.082434553420172e-05,3.335338260512799e-05,0.7940651774406433,0.0009164142538793,0.0002407398715149,0.0180184561759233,0.0001321909949183,0.0002129367640009,0.0002002193796215,0.0001452705037081,4.5913708163425326e-05,6.097203731769696e-05,8.289112884085625e-05,2.347245572309476e-05,2.5659306629677303e-05,0.0001783996849553,1.946492375282105e-05,0.0002123086160281,4.7428322432097054e-05,3.772563286474906e-05,9.322110417997465e-05,1.0168611197514108e-06,1.983790934900753e-05,2.541000139899552e-05,0.0004983816761523,5.725039227399976e-05,0.2593178153038025,0.1807298809289932,0.1247864365577697,0.282137006521225,0.1530288606882095
"[-1.68120325e-01 -1.45168733e-01  2.78708503e-02 -6.10844354e-03
  7.11498153e-02 -8.21644015e-02  1.59090138e-01  9.12780119e-02
 -9.72168481e-02 -1.84727202e-02  6.96671493e-02  8.76407634e-03
  5.17151397e-05 -3.70394611e-02 -8.53887430e-02  2.82307367e-02
  3.22673725e-03 -3.20268499e-02  4.28541547e-02 -6.86585727e-02
 -4.62523602e-03  2.00714566e-02 -1.20038391e-02  2.06079129e-02
 -2.28887931e-02 -1.44668191e-02  2.24039254e-03  5.67998939e-03
 -2.95427337e-02 -2.16082598e-02 -2.90520972e-02  2.07224122e-02
  1.46958119e-02 -1.42662398e-02  2.78612707e-02  1.72119515e-02
  3.16256216e-02 -1.37019682e-02 -2.43778760e-02  1.48463115e-03
  6.16741018e-03 -4.16951551e-03 -5.02729485e-02 -5.65764560e-02
  3.96616965e-02 -2.70316546e-02  4.34306164e-02  3.22818477e-03
  3.08802162e-03 -4.65216894e-03]",1,0.3742100596427917,0.6257899403572083,admiration,Campaign strategies,0.993208110332489,3.4365883038844906e-05,4.750236257677898e-05,3.4066393709508695e-05,0.0009447293123230001,2.0518280507531014e-05,1.2785380022251047e-05,1.1866681234096175e-05,0.0002254002902191,7.913388253655285e-05,0.0001075180553016,7.34242275939323e-05,2.7672656869981438e-05,0.0001851081469794,9.613213478587568e-06,0.0004774543922394,4.6733985072933144e-05,0.0001767630456015,0.0003467863134574,1.6619419511698652e-06,0.0018492772942408,0.0008168067433871,0.0008001089445315,0.0003018908610101,8.702461491338909e-05,2.1209876649663784e-05,8.216244168579578e-06,4.414266004459933e-05,5.929324470344e-05,4.761480886372738e-05,7.135141640901566e-05,2.1662704966729507e-05,3.17048943543341e-05,0.0003602773649618,1.3026642591285055e-05,0.0002086825988953,3.797454701270908e-05,6.769713218091056e-05,0.0001695414975984,1.3427146541289403e-06,3.804791776929051e-05,3.654222018667497e-05,0.0009432079968973,6.0731217672582716e-05,0.5822804570198059,0.0619446113705635,0.1553864628076553,0.1610638201236724,0.0393245890736579
"[-6.07359027e-01  7.53530776e-02 -6.94688710e-02  3.61003241e-02
 -5.76061848e-02 -7.11224379e-03 -3.41657055e-03  4.08809747e-02
 -3.75263941e-02 -8.60374551e-03  5.91891789e-03  1.86078569e-02
 -1.73993152e-02 -8.88799951e-03  2.57476649e-02 -3.46029175e-03
 -1.03239853e-02  9.73848670e-03  6.97964218e-03  9.76449508e-03
  1.51616294e-02 -1.89596693e-03 -1.48786045e-02  2.19264439e-02
 -2.97734607e-03 -1.19207465e-02 -9.83375453e-03  1.44901209e-02
 -1.28609517e-02 -1.46616373e-02  2.23136707e-02  1.03722225e-02
  6.04771224e-04  1.76285802e-02 -2.53507771e-03 -6.73764505e-03
  3.11122319e-03 -4.52873550e-03  2.00972933e-03 -1.32454339e-02
 -1.15037085e-03 -4.94600500e-03  2.15076397e-03 -5.91885454e-03
  3.30428983e-03  3.00562619e-03 -1.18690986e-02 -7.76532349e-04
 -6.93301113e-04 -1.01134492e-03]",1,0.3169904947280884,0.6830095052719116,approval,Campaign strategies,0.0014645217452198,0.0001587123115314,2.895571742556058e-05,0.0002890397445298,0.6129108667373657,2.5498755348962728e-05,0.0009824456647038,0.0002251943660667,0.0001133592086262,0.000380469020456,0.0007413218845613,5.973946099402383e-05,1.1264992281212473e-05,8.083396096481009e-05,8.925111615099013e-06,0.0003607772232498,2.3291795514523983e-05,0.0001476360775995,4.945628097630106e-05,4.051347787026316e-05,0.3023556470870971,0.0024896394461393,5.569694985751993e-05,0.0766690447926521,9.630263230064884e-05,4.687234104494564e-05,0.0001084487375919,7.545304106315598e-05,6.0045014834031456e-05,5.8278150390833616e-05,9.529425005894154e-05,2.7347896320861764e-05,2.5115985408774577e-05,0.0001706946350168,1.9065410015173253e-05,0.0002355605829507,4.020281267003156e-05,4.073301897733472e-05,0.0001207211025757,1.1245731457165675e-06,2.2565254766959697e-05,2.552646037656814e-05,0.0004710596695076,5.851672176504508e-05,0.4103391766548157,0.1568041294813156,0.1366541981697082,0.1836976706981659,0.1125047951936721
"[-5.96281800e-01  6.80648179e-02 -1.02983124e-01  3.23002653e-02
 -1.07382171e-01  2.13176336e-02  2.09110806e-02  2.67993892e-02
 -4.42720511e-02  2.46281323e-02  2.71903062e-02  2.15190852e-02
  1.70288870e-03  2.03017949e-02 -1.53006292e-02 -1.52751097e-02
 -3.44859873e-02  2.61039131e-02 -3.33550498e-02  2.30676240e-03
  3.24397955e-02 -1.15639125e-02 -9.76211428e-03 -5.94070133e-04
  9.92817912e-04  1.99875866e-03 -1.18306737e-02  3.41640495e-03
  1.04269536e-02 -9.72137621e-03  3.75741918e-02  4.20524708e-04
 -1.25305191e-02  6.09213456e-03 -1.73309728e-03  5.41462684e-03
  1.30513118e-02 -1.29895866e-03  8.56982088e-03 -2.84889948e-03
  1.01077887e-02 -6.91307312e-03  5.71271685e-03  2.32753262e-03
 -1.28251373e-03  2.04248772e-03  3.63053061e-03  1.38411559e-02
 -1.84418412e-02  8.05769210e-03]",1,0.5414521694183351,0.4585478603839874,neutral,Campaign strategies,0.001770672854036,0.00028133063460699997,0.0002992166555486,0.0009150591795332,0.0041702529415488,5.7178844144800685e-05,0.0001934399915626,1.2620308552868664e-05,0.0001773384283296,0.0013217546511441,0.1059664711356163,0.0005036647780798,6.774587382096797e-05,0.0001035146051435,4.596565486281179e-05,0.0002965949825011,0.0001010459382086,0.0001901330251712,0.0001579531090101,3.814664523815736e-05,0.8655150532722473,0.0009877772536128,0.0001544815459055,0.0161913782358169,4.737341805594042e-05,0.0001412303390679,0.0002321534557268,6.054040204617195e-05,5.319110641721636e-05,6.854472303530201e-05,8.102039282675833e-05,2.429060259601101e-05,2.477310408721678e-05,0.0002153465611627,1.5844421795918603e-05,0.0002700679178815,3.980811379733496e-05,5.270612382446416e-05,0.0001273552334168,1.2016816981486045e-06,2.7719383069779724e-05,2.9078226361889392e-05,0.0005719005712307,5.717052408726886e-05,0.4217098951339721,0.1659196764230728,0.2009387612342834,0.151154950261116,0.0602767765522003
"[-5.97374333e-01  5.92539046e-02 -9.43610437e-02  1.94932933e-02
 -1.02381073e-01  2.42459581e-02  2.58428702e-02  2.48724962e-02
 -3.20650005e-02  1.91492552e-02  2.21915479e-02  2.94341633e-02
 -1.77574766e-02  1.53015622e-02 -4.05383063e-03 -1.27990858e-02
 -2.53616928e-02  1.13143983e-02 -3.27132615e-02 -8.15254325e-03
  1.75417658e-02  1.65921751e-03  5.33982153e-03 -4.62201293e-03
 -8.94218815e-03  8.17579326e-03 -1.35443677e-02  2.36553586e-02
  2.47847521e-03 -1.43352717e-02  3.01749709e-02  1.86489145e-02
  1.07596275e-03  5.86594421e-03  1.14518249e-02 -8.27959161e-03
 -2.44950333e-03  6.89673703e-03  1.13261748e-02 -5.63563982e-04
  6.24006170e-03 -7.30295402e-03  3.82461772e-05 -7.34632193e-04
  1.32958707e-02  5.60673731e-03 -7.15686699e-03  8.28914909e-03
 -1.87411384e-02 -1.92439999e-03]",1,0.3069546222686767,0.693045437335968,admiration,Campaign strategies,0.7582868933677673,0.0001745173503877,0.0004970702575519,6.330184987746179e-05,0.0006492134416475,3.0297400371637195e-05,4.310036092647351e-05,1.5188184988801368e-05,0.0004180080431979,0.0001646081509534,0.0001809716050047,0.0004570127057377,0.0003720243403222,0.0002413904003333,7.153385377023369e-05,0.0002332644944544,0.0019657148513942,0.0003264226543251,0.0003347674792166,1.3500601198757067e-05,0.0010317662963643,0.0004983950057066,0.2311723828315735,0.0014370254939422,0.0009001427679322,0.0001654111692914,3.3096403058152646e-05,0.0002229179663117,6.599258631467819e-05,7.213770732050762e-05,8.723355858819559e-05,2.73299592663534e-05,2.4895831302274022e-05,0.0001918912748806,1.7069065506802872e-05,0.000267879164312,3.732512777787633e-05,5.093376967124641e-05,0.0001477506593801,1.294709022658935e-06,2.9747261578449983e-05,2.9327979063964445e-05,0.0005187530186958,6.118375313235447e-05,0.5997819900512695,0.0862665697932243,0.1134431511163711,0.1555298119783401,0.0449784472584724
"[-5.90905694e-01  5.34317703e-02 -1.16295116e-01  2.37275766e-02
 -3.95091813e-02  7.93923946e-02  7.97282490e-03 -2.29809655e-02
  1.69452764e-02 -1.87920491e-02 -1.57279230e-02 -1.35654590e-03
 -2.73015342e-02  2.93948265e-02 -7.61539408e-04 -7.47135966e-03
 -2.30296098e-02  2.10200802e-02 -7.29842781e-04  1.63011551e-02
  3.43088573e-02  2.74906402e-03 -6.79614166e-03 -8.74540519e-03
 -2.55555706e-03  4.37632101e-03 -2.16906323e-02 -6.20565455e-03
 -1.08865242e-02  2.32768274e-02  1.58021349e-02 -3.25161951e-03
 -1.35995705e-02 -1.00692278e-02 -6.95262689e-03  1.33123319e-03
  2.85299452e-02 -9.71622674e-03 -7.57938024e-03 -2.69267417e-04
  5.32857331e-03  3.73917295e-03 -9.52377279e-03  9.93445133e-03
 -9.48271321e-04  4.15440870e-03 -7.00948439e-04  3.43176294e-04
  3.00844189e-03  7.73115340e-05]",1,0.7667204737663269,0.2332794517278671,neutral,Campaign strategies,0.0001309901417698,6.358120299410075e-05,0.0002596671401988,0.0004036079335492,0.001229042536579,5.006577703170478e-05,0.0008376931073144,3.896353882737458e-05,5.514051736099646e-05,0.0013724827440455,0.0392007529735565,5.9932484873570495e-05,1.5383777281385846e-05,2.2149553842609748e-05,1.5893680028966625e-05,8.378420898225157e-05,4.8429574235342436e-05,2.473906170052942e-05,0.0001166004149126,2.153061723220162e-05,0.9517783522605896,0.0002140075957868,1.3280718121677635e-05,0.0034170367289334,9.589325600245504e-06,0.0001633472857065,0.0003162996436003,3.7677265936508775e-05,3.333197673782706e-05,5.013554618926719e-05,9.694645996205507e-05,3.020051372004673e-05,2.7758320356952026e-05,0.0001463543594582,3.0236044040066193e-05,0.000241817717324,7.124705007299781e-05,3.877072231261991e-05,0.0001273386151297,1.2042687558277978e-06,2.168628998333588e-05,2.8188800570205785e-05,0.0004325619374867,6.292273610597475e-05,0.3683260679244995,0.1119217574596405,0.09151088446378698,0.2224915325641632,0.2057497650384903
"[-5.82831803e-01  4.79067026e-02 -1.26964832e-01  2.06268219e-02
 -5.29653590e-02  7.25649405e-02  3.19277664e-02  1.82762046e-02
 -1.02794301e-03 -2.58990799e-03 -2.17512434e-02  5.89868126e-02
  2.38813292e-02  3.04071097e-02 -1.27969704e-02 -3.56200225e-02
  7.76877119e-03  3.69920113e-03 -5.74679208e-02  1.31740105e-02
  4.27528839e-02  1.10400393e-02  3.06558587e-02  6.27464298e-03
 -6.23842001e-03  1.23048222e-02  1.24754343e-03  1.68344101e-02
 -1.73114432e-02  8.21819934e-04  2.80130167e-02  1.25718724e-02
 -3.10222372e-03 -1.29894078e-03 -1.55173189e-02 -1.21712673e-02
 -2.51462895e-03 -2.31021656e-02 -1.66114584e-02  4.94006276e-03
  7.42335643e-03  5.13336200e-03 -1.14514872e-02  6.53200749e-03
 -7.08118861e-03  1.00410694e-02  2.26147757e-02 -1.28570049e-03
  9.67686626e-05 -4.98112330e-03]",1,0.4902793765068054,0.5097206830978394,neutral,Voter turnout,0.0094121871516108,0.0001131565804826,0.0001244746235897,0.0003095484280493,0.1238657310605049,4.671574788517319e-05,0.0004114871553611,6.979197496548295e-05,0.0001878406910691,0.0024690686259418,0.0215028412640094,0.0001450031559215,5.142158988746814e-05,7.483559602405876e-05,1.2851597603003027e-05,0.0004826258518733,8.567842451157048e-05,8.13465376268141e-05,0.0002933418436441,1.2120349310862366e-05,0.8171642422676086,0.0026043320540338,0.0001433758880011,0.0194410812109708,8.301972411572933e-05,0.0005442553083412,0.0002256088046124,4.2036655941046774e-05,3.282712714280933e-05,5.2269111620262265e-05,0.0001163550186902,3.1236450013238943e-05,2.828719516401179e-05,0.0001281099102925,2.986692925333045e-05,0.0002400424855295,6.25126267550513e-05,3.377959365025163e-05,0.0001036571193253,1.1224325362491072e-06,1.9738534319913008e-05,2.5832499886746522e-05,0.0003972513659391,6.659460632363334e-05,0.2023651897907257,0.19744919240474698,0.1573921591043472,0.2754377424716949,0.1673556864261627
"[ 7.98840121e-01  2.16040302e-01 -1.01433326e-01 -1.99731453e-02
  1.06657612e-03 -1.15189805e-02  8.29728988e-04 -1.65382520e-02
 -1.11428592e-02  7.86524360e-03 -1.21237992e-02  2.45535990e-02
 -1.33986325e-02  2.31410222e-02  1.81496931e-02 -1.93466313e-02
 -3.21439216e-03 -1.17985882e-02  1.35962423e-02 -1.09239309e-02
 -2.81772261e-02 -4.21255423e-03  1.37200969e-02 -8.84173972e-03
  1.08248437e-02  1.27628072e-02 -1.84696426e-02 -6.35951596e-03
  3.03169994e-03  7.16703368e-03 -3.41267092e-02 -1.83868895e-02
  7.82726481e-04 -1.60347302e-02  1.07840762e-02  5.30418038e-03
 -7.72436633e-03  1.74979233e-03 -9.39717004e-04 -1.14875020e-02
  2.09545198e-02 -7.22904049e-03  1.74426104e-03 -1.04157762e-02
 -2.72761479e-03  8.69753260e-03  1.44415937e-02  1.89465899e-03
  8.14371874e-04  7.44401315e-04]",1,0.9848292469978333,0.0151707278564572,disapproval,Campaign strategies,0.0001217891767737,0.0001041342402459,0.00019341416191299998,0.0007187750888988,0.0018661067588254,2.606734778964892e-05,0.0002872853947337,2.986280196637381e-05,2.0560528355417773e-05,0.0013067035470157,0.9788490533828736,0.0001954018662218,7.241593266371638e-05,2.8765673050656915e-05,2.5945844754460268e-05,5.715387669624761e-05,2.4242101062554866e-05,3.797594399657101e-05,0.0001150527168647,1.8119269952876493e-05,0.0122224213555455,0.0001510291185695,5.0827629820560105e-06,0.0031516929157078,1.1352544788678642e-05,8.759195043239743e-05,0.0002136873226845,5.807546403957531e-05,2.3817157853045497e-05,3.711662793648429e-05,7.724312308710068e-05,1.890519524749834e-05,3.025797013833653e-05,0.0004103874089196,1.9384544430067763e-05,0.0003443526802584,5.5912958487169824e-05,6.575864972546697e-05,0.0001362174225505,1.2012235401925864e-06,2.612568277982064e-05,3.78311233362183e-05,0.0009200768545269,6.296895298874006e-05,0.4162874817848205,0.1015557199716568,0.0728717446327209,0.270780861377716,0.1385042071342468
"[-0.57161828  0.04436374 -0.07653707  0.02271466  0.05611088  0.07113189
 -0.01022233 -0.08415976  0.08491515 -0.05198195 -0.05079146 -0.01027804
 -0.01589802  0.01931773 -0.00278522 -0.04194534 -0.00114888 -0.02285165
 -0.02415562  0.03054854  0.04784809  0.03352049  0.03140334 -0.01996813
  0.02656346  0.01458313  0.00942622  0.01667142 -0.04349517  0.012047
 -0.00839124 -0.0022652   0.00509436 -0.00498555 -0.01077664  0.015985
 -0.00463274 -0.0227888  -0.00954446  0.01514967 -0.00568068  0.02657272
 -0.01985753  0.01818751  0.0066353   0.02228449 -0.00797721 -0.00857177
  0.00073502 -0.00313806]",1,0.4671690464019775,0.5328310132026672,approval,Campaign strategies,0.0291582196950912,0.0008025502320379,0.0001022717915475,0.0002436024369671,0.8838925361633301,3.859407661366277e-05,0.0013770025689154,0.000977360876277,0.0272810515016317,0.0001744241890264,0.0017254826379939,0.0002779701608233,8.660717139719054e-05,0.0005545928142964,1.9395552953938026e-05,0.0013640647521242,0.0001465879904571,0.0032267698552459,0.0021487572230398,6.168151594465598e-05,0.0081473123282194,0.0238202307373285,0.005850120447576001,0.0075080115348099994,0.00047257810365400007,0.0002962325525004,0.0001113556572818,0.0001346165372524,3.316507354611531e-05,6.054553523426876e-05,0.0001043135489453,2.67073446593713e-05,2.564814894867596e-05,0.0001329179212916,2.912007585109677e-05,0.0002422552206553,5.706105002900586e-05,3.470245792414062e-05,0.0001155042482423,1.1472171763671213e-06,2.1003859728807583e-05,2.712287096073851e-05,0.0004044398374389,5.9552090533543385e-05,0.4721721708774566,0.11122912168502802,0.0907986685633659,0.2180549800395965,0.1077450811862945
